What is Dispose or Retire FA ?,When you sell or otherwise dispose of a fixed asset, the disposal value must be posted to calculate and record the gain or loss.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-dispose-retire
What is Understanding the General Ledger and COA ?,Describes general ledger, the chart of accounts, and account categories. Use the General Ledger Setup page to specify handling accounting issues in your company.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-general-ledger
What is Acquire Fixed Assets ?,You can set up a fixed asset, assign a depreciation book, and record the fixed asset’s acquisition cost.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-acquire
What is Revalue Fixed Assets ?,Learn how to adjust the value of fixed assets, recording new amounts as a write-down or appreciation, and post additional acquisition costs.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-revalue
What is Reconcile Payments Using Automatic Application ?,Describes how to use the automatic application function to apply payments or cash receipts to their related open entries, and reconcile payments.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/receivables-how-reconcile-payments-auto-application
What is Sign up for a free trial ?,Learn how to quickly sign up for and start a free Dynamics 365 Business Central trial. Explore the app with tours and videos, and find more learning resources.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/trial-signup
What is Set Up General FA Information ?,Before you work with fixed assets, you must set up default G/L accounts, posting groups, allocation keys, journal templates and batches, and class codes.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-setup-general
What is About Cost Accounting ?,Cost accounting can help you understand the costs of running a business. Cost accounting information is designed to analyze various issues.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-about-cost-accounting
What is Depreciation Methods for Fixed Assets ?,Learn about the different built-in methods to depreciate or write-down fixed assets in the default version of Business Central which includes eight methods.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-depreciation-methods
What is Setting Up Printers ?,Learn about setting up printers that you can use for reports and documents and the different print feature available to you in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-specify-printer-selection-reports
What is United States Local Functionality ?,The following topics describe the local functionality in the United States version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedstates/united-states-local-functionality
What is Unsubscribe or Remove Business Central ?,Learn how to remove or delete your Business Central experience if you have a trial subscription, or if you have a paid subscription.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-cancel
What is Send Documents and Emails ?,You can define content to insert into the body of an email message, for example, a PayPal link. You can also attach documents to email messages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-send-documents-email
What is France Local Functionality ?,The following topics describe the various local functionality in the French version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/france/france-local-functionality
What is Get Ready for Doing Business ?,Outlines the assisted setup guides, videos, help topics, and pages and pages to use to get ready for doing business in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-get-ready-business
What is Welcome to Microsoft Dynamics 365 Business Central ?,Learn about capabilities and work scenarios in Business Central that helps companies manage their business, including finance, manufacturing, sales, shipping, project management, services, and more.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/
What is Unsubscribe or Remove Business Central ?,Learn how to remove or delete your Business Central experience if you have a trial subscription, or if you have a paid subscription.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-cancel
What is Trial FAQ ?,Solutions to common questions related to Dynamics 365 Business Central trial setup and management. Learn how to resolve platform and app-specific issues.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/trial-faq
What is Extend Your Trial Version of Business Central ?,If you need more time to decide whether to subscribe to Dynamics 365 Business Central, you can extend your trial version once. Learn about your options.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-extend-trial
What is Sign up for a free trial ?,Learn how to quickly sign up for and start a free Dynamics 365 Business Central trial. Explore the app with tours and videos, and find more learning resources.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/trial-signup
What is Frequently Asked Questions about Tell Me ?,This article provides answers to questions that our partners and customers often ask about the Tell Me feature.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-search-faq
What is Belgium Local Functionality ?,The following topics describe the various local functionality in the Belgian version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/belgium/belgium-local-functionality
What is Why a Page is Locked from Personalization ?,You might be blocked from personalizing a page. Read here about what you can do to unlock it so you can personalize it.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-personalization-locked
What is Let Business Central suggest values ?,To avoid manual calculations and complete tasks quickly and accurately, you can set up automatic data entry so that Business Central fills in selected fields.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-let-system-suggest-values
What is Sorting, Searching, and Filtering Lists ?,Work efficiently in lists by searching across your data, sorting columns, and refining results using filter symbols and keyboard shortcuts.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-enter-criteria-filters
What is Posting Documents and Journals ?,This topic outlines posting actions and the ways you can post documents and journals in the various company ledgers.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-post-documents-journals
What is Intelligent insights and cloud migration ?,In Business Central online, you have access to other online services, and you can get intelligent insights that are based on Azure AI, for example. Read on if you're considering to migrate from on-premises to the cloud.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/about-intelligent-cloud
What is Export Your Business Central Data to Excel ?,You can export your financial reports and business intelligence data from Business Central to Excel, or open your data in Excel.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/about-export-data
What is Bookmark link to page or report on Role Center ?,Using the bookmark icon, you can add an action that opens a page or report from the navigation menu of your Role Center.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-bookmarks
What is Run Batch Jobs and XMLports ?,You run batch jobs to process data and update information, for example, to do periodic accounting activities, or to do calculations.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-run-batch-jobs
What is Personalizing Pages (contains video) ?,Learn how to customize the user interface and personalize your workspace to suit your way of working and personal preferences in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-personalization-user
What is Customizing Business Central ?,Read about the different ways of customizing Business Central to improve access to functionality and features you need most as suits your daily work.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-customizing-overview
What is Assistive features ?,This article provides information about keyboard shortcuts and other assistive features in Business Central for people with disabilities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-accessibility
What is View a Test Report Before Posting a Sales or Purchase Document ?,Before you post a document, for example, an order or a credit memo, you can test and review it to check for errors that might block posting.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-view-test-reports-posting
What is Fields Required to Complete Processes ?,Learn about fields marked with a red asterisk, which indicates that they're required and must be filled in to complete a process.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-mandatory-fields
What is Setting Up Printers ?,Learn about setting up printers that you can use for reports and documents and the different print feature available to you in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-specify-printer-selection-reports
What is Local functionality and localization strategy ?,Learn about local availability and regulatory compliance in Business Central for the countries where Microsoft provides the local functionality.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/about-localization
What is Posting Sales Documents ?,Learn about the different posting functions to post sales documents, and how you can update posted documents.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-post-sales
What is Send Documents and Emails ?,You can define content to insert into the body of an email message, for example, a PayPal link. You can also attach documents to email messages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-send-documents-email
What is Business Functionality Supported by Business Central ?,Provides a feature overview of all the business functions and departments that are supported by application areas, such as Finance, Inventory, and Project Management.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-business-functionality
What is Switching to Another Company or Environment ?,If you do work for multiple organizations, you can quickly switch between the environments and companies.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-organization-switch
What is Setting Up Printers ?,Learn about setting up printers that you can use for reports and documents and the different print feature available to you in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-specify-printer-selection-reports
What is Post Multiple Documents at the Same Time ?,Learn how to select multiple non-posted documents in a list for immediate or scheduled batch posting in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-batch-posting
What is Fields Required to Complete Processes ?,Learn about fields marked with a red asterisk, which indicates that they are required and must be filled in to complete a processes.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-mandatory-fields
What is Posting Documents and Journals ?,This topic outlines posting actions and the ways you can post documents and journals in the various company ledgers.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-post-documents-journals
What is Business Functionality Supported by Business Central ?,Provides a feature overview of all the business functions and departments that are supported by application areas, such as Finance, Inventory, and Project Management.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-business-functionality
What is Bookmark link to page or report on Role Center ?,Using the bookmark icon, you can add an action that opens a page or report from the navigation menu of your Role Center.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-bookmarks
What is View a Test Report Before Posting a Sales or Purchase Document ?,Before you post a document, for example, an order or a credit memo, you can test and review it to check for errors that might block posting.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-view-test-reports-posting
What is Why Can't I Personalize a Page ?,Explains why you cannot personalize a page and what you can do to unlock it so you can personalize it.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-personalization-locked
What is Let Business Central suggest values ?,To avoid manual calculations and complete tasks quickly and accurately, you can set up automatic data entry so that Business Central fills in selected fields.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-let-system-suggest-values
What is Personalizing Pages (contains video) ?,Learn how to customize the user interface and personalize your workspace to suit your way of working and personal preferences in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-personalization-user
What is Customizing Business Central ?,Read about the different ways of customizing Business Central to improve access to functionality and features you need most as suits your daily work.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-customizing-overview
What is Run Batch Jobs and XMLports ?,You run batch jobs to process data and update information, for example, to do periodic accounting activities, or to do calculations.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-run-batch-jobs
What is Posting Sales Documents ?,Learn about the different posting functions to post sales documents, and how you can update posted documents.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-post-sales
What is Local functionality and localization strategy ?,Learn about local availability and regulatory compliance in Business Central for the countries where Microsoft provides the local functionality.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/about-localization
What is Export Your Business Central Data to Excel ?,You can export your financial reports and business intelligence data from Business Central  to Excel, or open your data in Excel.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/about-export-data
What is Assistive features ?,This article provides information about keyboard shortcuts and other assistive features in Business Central for people with disabilities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-accessibility
What is Sorting, Searching, and Filtering Lists ?,Work efficiently in lists by searching across your data, sorting columns, and refining results using filter symbols and keyboard shortcuts.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-enter-criteria-filters
What is Send Documents and Emails ?,You can define content to insert into the body of an email message, for example, a PayPal link. You can also attach documents to email messages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-send-documents-email
What is Intelligent insights and cloud migration ?,In Business Central online, you have access to other online services, and you can get intelligent insights that are based on Azure AI, for example. Read on if you're considering to migrate from on-premises to the cloud.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/about-intelligent-cloud
What is Switching to Another Company or Environment ?,If you do work for multiple organizations, you can quickly switch between the environments and companies.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-organization-switch
What is Sign up for a free trial ?,Learn how to quickly sign up for and start a free Dynamics 365 Business Central trial. Explore the app with tours and videos, and find more learning resources.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/trial-signup
What is Trials and Subscriptions ?,Learn how to get started, how to work with sandbox environments, and how to get a subscription for Business Central online.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-preview
What is Copy and paste data FAQ ?,Get answers to frequently asked questions about copying and pasting data from fields and rows from Business Central pages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/faq-copy-paste
What is United States Local Functionality ?,The following topics describe the local functionality in the United States version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedstates/united-states-local-functionality
What is Post Multiple Documents at the Same Time ?,Learn how to select multiple non-posted documents in a list for immediate or scheduled batch posting in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-batch-posting
What is Copy and paste data FAQ ?,Get answers to frequently asked questions about copying and pasting data from fields and rows from Business Central pages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/faq-copy-paste
What is Create Analysis Reports ?,Describes how to create new analysis reports for sales, purchases, and inventory, and set up analysis templates.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bi-how-create-analysis-views-reports
What is Depreciation Methods for Fixed Assets ?,Learn about the different built-in methods to depreciate or write-down fixed assets in the default version of Business Central which includes eight methods.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-depreciation-methods
What is Mobile Apps FAQ ?,See answers to frequently asked questions about using Business Central on your phone or tablet.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-mobile-faq
What is View a Test Report Before Posting a Sales or Purchase Document ?,Before you post a document, for example, an order or a credit memo, you can test and review it to check for errors that might block posting.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-view-test-reports-posting
What is Fields Required to Complete Processes ?,Learn about fields marked with a red asterisk, which indicates that they are required and must be filled in to complete a processes.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-mandatory-fields
What is Run Batch Jobs and XMLports ?,You run batch jobs to process data and update information, for example, to do periodic accounting activities, or to do calculations.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-run-batch-jobs
What is Setting Up Printers ?,Learn about setting up printers that you can use for reports and documents and the different print feature available to you in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-specify-printer-selection-reports
What is Belgium Local Functionality ?,The following topics describe the various local functionality in the Belgian version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/belgium/belgium-local-functionality
What is Setting up Cash Flow Analysis (contains video) ?,Use Accounts Role Center charts to analyze the flow of money in your business, including expenses and income, liquidity, and cash receipts minus cash payments.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-setup-cash-flow-analyses
What is Accounts Receivable Reports and Analytics ?,See which reports and analytics are available in the standard version of Business Central so that you can keep track of your accounts receivable.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/receivables-reports
What is Assistive features ?,This article provides information about keyboard shortcuts and other assistive features in Business Central for people with disabilities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-accessibility
What is Build financial reports using account schedules ?,Describes how to use account schedules to create various views and report for analyzing financial performance data.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bi-how-work-account-schedule
What is Business Intelligence ?,Business Central contains a number of features that help you gather, analyze, and share valuable company data for business intelligence and decision making.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bi
What is Manage the Intercompany Inbox and Outbox ?,Intercompany transactions that you receive from your intercompany partners are listed in the intercompany inbox where you process them manually or automatically.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/intercompany-how-manage-intercompany-inbox
What is Track Packages ?,Use the shipping agents tracking service on the Internet to track parcels and follow the progress of a delivery.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-track-packages
What is Fixed Assets Reports and Analytics ?,See which reports and analytics are available in the standard version of Business Central so that you can keep track of your fixed assets.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-reports
What is Record Payments and Refunds in Payment Journal ?,Read about how to record payments that you make to vendors, and refunds that you make to customers, on the Payment Journal page.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/payables-how-post-payments-refunds
What is Analyzing Cash Flows ?,Describes how to use the Cash Cycle, Income & Expense, Cash Flow, and Cash Flow Forecast charts to analyze the past and future flow of money in and out of your company.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-analyze-cash-flow
What is France Local Functionality ?,The following topics describe the various local functionality in the French version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/france/france-local-functionality
What is Bookmark link to page or report on Role Center ?,Using the bookmark icon, you can add an action that opens a page or report from the navigation menu of your Role Center.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-bookmarks
What is Process Sales Returns or Cancellations ?,Describes how to create a sales credit memo to process a return, cancellation, or reimbursement for items or services you have received payment for.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-process-sales-returns-cancellations
What is Send Documents and Emails ?,You can define content to insert into the body of an email message, for example, a PayPal link. You can also attach documents to email messages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-how-send-documents-email
What is Let Business Central suggest values ?,To avoid manual calculations and complete tasks quickly and accurately, you can set up automatic data entry so that Business Central fills in selected fields.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-let-system-suggest-values
What is Get Ready for Doing Business ?,Outlines the assisted setup guides, videos, help topics, and pages and pages to use to get ready for doing business in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-get-ready-business
What is Working with Dimensions to Track and Analyze Data Easily ?,You use dimensions to categorize entries, for example by department or project, so you can easily track and analyze data to help you make good business decisions.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-dimensions
What is Posting Sales Documents ?,Learn about the different posting functions to post sales documents, and how you can update posted documents.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-post-sales
What is Building Reports in Power BI Desktop to Display Business Central Data ?,Make your data available as a data source in Power BI and build powerful reports of the state of your business.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-how-use-financials-data-source-powerbi
What is Collect Outstanding Balances ?,Learn how to remind your customers of outstanding payments. Send a customer statement, issue a reminder, or send a finance charge memo.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/receivables-collect-outstanding-balances
What is Export Your Business Central Data to Excel ?,You can export your financial reports and business intelligence data from Business Central  to Excel, or open your data in Excel.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/about-export-data
What is Posting Documents and Journals ?,This topic outlines posting actions and the ways you can post documents and journals in the various company ledgers.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-post-documents-journals
What is Depreciate or Amortize FA ?,You must define how you will write-down, depreciate, or amortize each of your fixed assets, such as machinery and equipment, over their depreciable life.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-depreciate-amortize
What is Manage Human Resources ?,You can register new personnel, edit information about existing staff, and record and analyze absence.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/hr-manage-human-resources
What is Terminology in Cost Accounting ?,This topic defines the key terms that are used in cost accounting, such as allocation key and allocation source.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-terminology-in-cost-accounting
What is Sorting, Searching, and Filtering Lists ?,Work efficiently in lists by searching across your data, sorting columns, and refining results using filter symbols and keyboard shortcuts.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-enter-criteria-filters
What is Business Functionality Supported by Business Central ?,Provides a feature overview of all the business functions and departments that are supported by application areas, such as Finance, Inventory, and Project Management.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-business-functionality
What is Trials and Subscriptions ?,Learn about how to get a trial version of Business Central, how to work with sandbox environments, and how to sign up for a subscription.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-preview
What is Managing Inventory Costs ?,Cost management is concerned with recording and reporting business operating costs and includes the reporting of manufacturing costs and inventory costs.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-manage-inventory-costs
What is Dispose or Retire FA ?,When you sell or otherwise dispose of a fixed asset, the disposal value must be posted to calculate and record the gain or loss.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-dispose-retire
What is Accounting for Costs Overview ?,Cost accounting helps you understand the costs of running a business. This article provides links to other articles with more information.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-manage-cost-accounting
What is Troubleshoot Issues with Self-Service Sign-Up ?,Learn about the most common reasons why you may not be able to complete the signup to Business Central, and ways to work around them.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-troubleshoot-self-signup
What is FAQ About Using Business Central ?,Answers common questions about how to sign up for or buy Business Central, extend a trial, cancel a subscription, and find training and other support.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-faq
What is About Cost Accounting ?,Cost accounting can help you understand the costs of running a business. Cost accounting information is designed to analyze various issues.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-about-cost-accounting
What is Post Intercompany Documents and Journals ?,This topic explains how you use intercompany documents or journals to post transactions with your intercompany partners.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/intercompany-how-work-documents-journals
What is Set Up and Publish KPI Web Services for Account Schedules ?,This topic describes how to show the account-schedule KPI data based on specific account schedules.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bi-how-to-set-up-and-publish-kpi-web-services-based-on-account-schedules
What is About Searching and Filtering in Business Central ?,Answers frequently-asked questions about Search and Filter.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-search-filter-faq
What is Set Up General FA Information ?,Before you work with fixed assets, you must set up default G/L accounts, posting groups, allocation keys, journal templates and batches, and class codes.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-setup-general
What is Reporting 1099 Transactions in the US ?,The IRS requires the 1099 tax form for payments to vendors and you can specify a purchase document is 1099 liable and specify the 1099 code for the vendor.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedstates/tax-1099
What is Migrate Customer Data ?,You can migrate existing customer data from an existing system to Business Central using an assisted setup guide. Alternatively, use Excel and RapidStart Services.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-migrate-customer-data
What is Acquire Fixed Assets ?,You can set up a fixed asset, assign a depreciation book, and record the fixed asset’s acquisition cost.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-acquire
What is Revalue Fixed Assets ?,Learn how to adjust the value of fixed assets, recording new amounts as a write-down or appreciation, and post additional acquisition costs.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-revalue
What is Reconcile Payments Using Automatic Application ?,Describes how to use the automatic application function to apply payments or cash receipts to their related open entries, and reconcile payments.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/receivables-how-reconcile-payments-auto-application
What is Reconcile Customer Payments with the Cash Receipt Journal or from Customer Ledger Entries ?,Describes how to apply customer cash receipts or refunds to one or more open customer ledger entries. This is part of reconciling customer payments.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/receivables-how-apply-sales-transactions-manually
What is Register Employees and Modify Information ?,Describes how to use the Human Resources functionality to register new personnel or edit employee information for existing staff.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/hr-how-register-employees
What is Welcome to Microsoft Dynamics 365 Business Central ?,Learn about capabilities and work scenarios in Business Central that helps companies manage their business, including finance, manufacturing, sales, shipping, project management, services, and more.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/
What is Manage Fixed Assets (contains video) ?,Learn about the fixed assets functionality and get an overview of how to work with and manage your fixed assets.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-manage
What is Reporting Sales Tax in the US Version ?,Learn about how sales tax is set up, and how tax groups, tax areas (states, counties, cities, and localities), tax jurisdictions, and tax details work.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedstates/us-sales-tax
What is Process Sales Return Orders ?,Describes how to create a sales return order to process a return, cancellation, or reimbursement for items or services you have been received payment for.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-process-sales-returns-orders
What is Overview of Tasks to Allocate Costs and Income ?,Outlines the tasks to allocate an entry in a general journal to several different accounts when you post the journal.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/year-allocate-costs-income
What is Apply Entries in Different Currencies ?,You can apply ledger entries in multiple currencies, for example, if you sell in one currency and receive payment in another.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-how-enable-application-ledger-entries-different-currencies
What is Analyze Data by Dimensions ?,This topic describes how to analyze various business data by dimensions. Dimensions give you greater insight into your business so you can evaluate information.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bi-how-analyze-data-dimension
What is Reconcile Bank Accounts ?,This topic describes how to reconcile the transactions in your internal bank accounts with the transactions in statements from your bank.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bank-how-reconcile-bank-accounts-separately
What is Understanding the General Ledger and COA ?,Describes general ledger, the chart of accounts, and account categories. Use the General Ledger Setup page to specify handling accounting issues in your company.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-general-ledger
What is Set Up Bin Types ?,Assign types and basic flow activities to bins and, in doing so, define the way the bins are used for particular warehouse activities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/warehouse-how-to-set-up-bin-types
What is Managing intercompany transactions ?,With the Intercompany functionality, you can simplify business processes and transactions between companies within the same organization.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/intercompany-manage
What is Manage Employee Absence ?,Describes how to record employees' absence and analyze absence statistics using the Absence Registration and Employee Absences pages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/hr-how-manage-absence
What is Personalizing Pages (contains video) ?,Learn how to customize the user interface and personalize your workspace to suit your way of working and personal preferences in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-personalization-user
What is Customizing Business Central ?,Read about the different ways of customizing Business Central to improve access to functionality and features you need most as suits your daily work.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-customizing-overview
What is Accounts Payable Reports and Analytics ?,See which reports and analytics are available in the standard version of Business Central so that you can keep track of your accounts payable.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/payables-reports
What is Building Reports in Power BI Desktop to Display Business Central Data ?,Make your data available as a data source in Power BI and build powerful reports of the state of your business.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-how-use-financials-data-source-powerbi
What is Belgium Local Functionality ?,The following topics describe the various local functionality in the Belgian version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/belgium/belgium-local-functionality
What is Copy and paste data FAQ ?,Get answers to frequently asked questions about copying and pasting data from fields and rows from Business Central pages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/faq-copy-paste
What is Electronic invoicing FAQ ?,Get answers about the document exchange service and supported versions of PEPPOL.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/faq-electronic-invoicing
What is Update Currency Exchange Rates (contains video) ?,Track amounts in different currencies using currency codes, let Business Central help you adjust FX exchange rates of posted entries with an external service.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-how-update-currencies
What is Electronic invoicing FAQ ?,Get answers about the document exchange service and supported versions of PEPPOL.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/faq-electronic-invoicing
What is Copy and paste data FAQ ?,Get answers to frequently asked questions about copying and pasting data from fields and rows from Business Central pages.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/faq-copy-paste
What is Send Reminders of Outstanding Balances ?,Learn how to issue a reminder to a customer about an overdue payment.  is due and add charges, or fees to the payment because of the delay.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/receivables-send-reminders
What is Working with Reports, Batch Jobs, and XMLports ?,Learn about entering a report into a job queue and scheduling it to be processed at a specific date and time.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-work-report
What is Analyzing Report Data with Excel ?,Learn how to use Excel to analyze a report dataset.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/report-analyze-excel
